transaction_id,amount,transaction_type,account_age_days,transactions_last_24h,device_changed,international,transaction_hour,previous_fraud_count,is_fraud
9736,128.56,PAYMENT,2283,3,0,0,19,0,0
9737,225.54,PAYMENT,2072,1,1,0,14,1,1
9738,90.32,PAYMENT,2129,2,0,0,2,0,0
9739,373.55,TRANSFER,1032,4,0,0,22,0,0
9740,222.76,CASH_OUT,2399,3,0,0,16,0,1
9741,65.75,PAYMENT,2704,6,0,0,20,0,0
9742,46.28,PAYMENT,1279,7,1,0,17,1,1
9743,34.46,CASH_OUT,1653,2,0,0,1,0,0
9744,179.1,PAYMENT,2096,4,1,0,14,0,0
9745,263.08,TRANSFER,1823,0,0,1,13,0,0
9746,284.57,PAYMENT,340,4,0,0,5,0,1
9747,131.9,CASH_OUT,2668,1,0,0,7,1,0
9748,46.67,TRANSFER,2600,2,0,0,17,0,0
9749,75.03,CASH_OUT,2733,3,0,0,6,1,1
9750,469.82,PAYMENT,114,3,1,0,10,0,0
9751,91.41,PAYMENT,1592,2,0,0,16,0,0
9752,171.3,CASH_IN,2080,3,0,0,11,0,0
9753,50.62,CASH_OUT,800,5,0,0,2,1,1
9754,207.8,TRANSFER,1296,5,0,0,17,0,0
9755,93.91,CASH_OUT,434,3,0,0,15,2,1
9756,422.72,PAYMENT,262,2,0,1,5,0,0
9757,321.68,CASH_IN,537,4,0,0,9,0,0
9758,90.4,CASH_OUT,1858,1,1,0,1,0,0
9759,130.76,TRANSFER,1403,1,0,0,0,1,1
9760,85.53,DEBIT,1493,3,0,0,3,1,0
9761,35.89,PAYMENT,1604,2,0,0,7,1,0
9762,62.96,CASH_OUT,945,3,1,0,22,0,1
9763,180.95,DEBIT,1886,2,0,0,14,1,1
9764,205.46,PAYMENT,1352,2,0,0,23,1,1
9765,172.18,PAYMENT,50,1,1,0,10,0,0
9766,109.76,CASH_OUT,1063,1,0,0,17,0,0
9767,377.31,PAYMENT,2122,0,0,0,16,0,0
9768,158.15,CASH_IN,2682,1,0,0,2,0,0
9769,299.84,PAYMENT,2120,2,0,0,2,0,0
9770,25.18,CASH_OUT,326,7,0,0,5,0,0
9771,2.94,PAYMENT,2454,3,0,0,1,1,0
9772,197.12,PAYMENT,1160,2,0,0,6,0,0
9773,35.7,CASH_IN,746,5,0,0,7,0,0
9774,120.01,CASH_OUT,665,5,0,0,21,1,0
9775,109.72,PAYMENT,2454,4,1,0,10,1,0
9776,725.89,PAYMENT,76,2,0,0,9,0,0
9777,221.41,CASH_OUT,1337,3,1,1,9,1,1
9778,175.19,CASH_IN,360,1,0,0,22,0,0
9779,342.75,CASH_OUT,265,5,0,1,3,0,1
9780,214.54,CASH_OUT,891,1,0,0,6,0,0
9781,93.91,PAYMENT,2362,5,0,0,23,0,0
9782,433.32,CASH_IN,2831,3,0,0,19,0,0
9783,48.92,CASH_OUT,745,2,1,0,14,1,0
9784,205.05,TRANSFER,2789,5,0,0,0,0,0
9785,31.58,TRANSFER,1110,6,1,0,15,0,0
9786,181.99,TRANSFER,2514,4,0,0,14,1,1
9787,180.01,CASH_IN,1127,6,0,1,17,0,0
9788,793.5,CASH_OUT,2073,4,1,0,10,1,0
9789,31.03,CASH_IN,2196,2,0,0,2,1,0
9790,81.38,TRANSFER,600,5,1,0,22,0,0
9791,337.88,CASH_OUT,1344,2,1,0,15,0,0
9792,207.54,CASH_IN,977,2,0,0,16,0,0
9793,177.74,PAYMENT,1386,5,0,0,18,0,0
9794,57.05,TRANSFER,87,3,0,1,22,0,0
9795,82.2,CASH_OUT,529,8,0,0,4,0,0
9796,515.45,DEBIT,760,0,0,0,10,0,0
9797,140.96,PAYMENT,1311,1,0,0,16,1,0
9798,216.02,PAYMENT,2873,3,0,0,0,0,0
9799,132.27,PAYMENT,511,2,0,0,0,0,0
9800,45.46,PAYMENT,1522,1,0,0,9,0,0
9801,377.59,PAYMENT,355,2,0,0,5,0,1
9802,245.48,TRANSFER,1881,1,0,0,9,1,1
9803,1488.67,CASH_IN,260,1,0,0,22,0,1
9804,53.75,CASH_OUT,1413,2,0,0,3,0,0
9805,337.84,PAYMENT,584,2,0,0,17,0,0
9806,39.98,CASH_IN,2500,2,1,0,11,0,1
9807,173.7,CASH_OUT,2807,4,0,0,7,1,0
9808,394.06,PAYMENT,232,1,0,1,16,0,0
9809,18.69,PAYMENT,719,4,0,0,12,0,0
9810,120.91,CASH_OUT,813,3,1,0,2,0,0
9811,84.5,CASH_OUT,1617,2,0,0,11,0,0
9812,73.56,TRANSFER,482,1,0,0,3,0,1
9813,218.16,PAYMENT,1636,3,1,0,18,0,0
9814,455.18,CASH_IN,1142,2,0,0,2,0,0
9815,129.89,PAYMENT,1104,1,0,0,16,0,0
9816,182.27,CASH_OUT,701,2,0,0,6,1,0
9817,166.39,CASH_OUT,509,3,0,0,18,0,0
9818,148.68,PAYMENT,2963,3,0,0,7,0,0
9819,49.93,PAYMENT,2473,5,0,0,11,0,0
9820,449.64,PAYMENT,188,2,0,0,1,0,0
9821,199.38,PAYMENT,2542,3,0,0,0,1,0
9822,220.28,PAYMENT,1203,1,0,1,13,1,0
9823,66.25,CASH_OUT,2648,3,0,0,16,2,1
9824,93.76,TRANSFER,588,2,0,0,8,0,0
9825,124.45,TRANSFER,1551,3,0,1,10,0,1
9826,32.0,CASH_OUT,1926,0,0,0,9,0,0
9827,27.44,CASH_IN,1365,2,0,0,9,0,0
9828,81.39,DEBIT,2039,2,0,0,22,0,0
9829,250.27,PAYMENT,2620,2,0,1,4,0,1
9830,77.24,TRANSFER,2324,2,0,0,5,0,0
9831,53.58,PAYMENT,2776,4,1,1,5,0,0
9832,65.71,PAYMENT,1891,5,0,0,14,0,0
9833,94.13,CASH_OUT,1385,3,0,0,22,0,0
9834,104.18,TRANSFER,1224,4,0,0,4,0,0
9835,1294.04,CASH_OUT,1528,6,0,0,21,0,0
9836,426.08,TRANSFER,2670,3,0,0,23,0,0
9837,413.55,PAYMENT,2919,1,0,0,23,0,0
9838,477.51,CASH_IN,1418,3,0,0,12,0,0
9839,54.66,PAYMENT,1058,1,0,0,13,0,0
9840,43.71,PAYMENT,545,0,0,0,2,0,0
9841,49.06,PAYMENT,516,5,0,0,22,0,0
9842,563.69,DEBIT,2732,2,0,1,4,2,0
9843,85.87,TRANSFER,927,2,0,0,15,0,0
9844,42.46,TRANSFER,1486,3,0,0,22,1,0
9845,96.45,CASH_OUT,341,2,0,0,2,0,0
9846,116.91,CASH_OUT,1701,3,0,0,7,0,1
9847,194.11,CASH_IN,2013,1,0,0,5,0,0
9848,190.75,TRANSFER,2801,3,0,0,16,0,0
9849,64.83,DEBIT,1333,3,0,0,22,0,0
9850,294.61,CASH_OUT,792,2,0,0,11,0,0
9851,78.32,TRANSFER,723,2,0,0,15,1,0
9852,126.94,PAYMENT,2286,6,0,0,12,0,0
9853,294.94,DEBIT,1378,3,0,0,17,0,0
9854,78.11,CASH_OUT,2027,4,0,0,8,0,0
9855,83.99,CASH_OUT,2795,4,0,0,19,0,0
9856,268.18,CASH_OUT,779,5,0,0,7,0,0
9857,62.95,TRANSFER,188,3,1,0,22,0,0
9858,101.01,PAYMENT,2538,4,0,0,5,0,0
9859,258.72,PAYMENT,2131,3,0,0,12,0,0
9860,1157.59,TRANSFER,422,1,0,0,12,1,0
9861,271.89,PAYMENT,273,2,0,1,5,1,1
9862,238.09,TRANSFER,1769,2,0,0,10,0,0
9863,252.35,CASH_OUT,773,5,0,0,17,1,1
9864,50.74,PAYMENT,1389,5,0,0,11,0,0
9865,166.6,PAYMENT,1246,4,1,0,22,0,0
9866,144.06,CASH_IN,2915,3,0,0,13,1,0
9867,204.71,CASH_OUT,1265,2,0,0,17,2,1
9868,166.75,PAYMENT,2979,6,0,0,3,0,0
9869,216.96,CASH_IN,320,6,0,0,5,0,0
9870,108.69,CASH_OUT,1670,5,0,0,2,2,1
9871,157.37,PAYMENT,1552,3,0,0,1,1,1
9872,43.47,PAYMENT,160,2,0,0,21,0,0
9873,107.78,PAYMENT,1330,2,1,0,18,1,1
9874,596.35,CASH_IN,1444,1,0,1,7,2,0
9875,204.14,TRANSFER,307,2,0,0,7,1,0
9876,145.34,TRANSFER,2219,0,0,0,6,0,0
9877,988.44,CASH_IN,2004,3,1,0,2,0,0
9878,38.06,PAYMENT,2144,2,0,0,22,1,0
9879,48.94,PAYMENT,1442,3,0,0,9,0,0
9880,822.8,PAYMENT,2960,1,1,0,2,1,0
9881,155.39,PAYMENT,1799,3,0,0,19,0,0
9882,116.44,CASH_OUT,422,3,0,0,15,0,0
9883,44.74,CASH_OUT,2586,5,0,0,8,1,0
9884,232.22,PAYMENT,2253,2,0,0,12,1,0
9885,255.82,PAYMENT,2114,3,0,0,21,0,0
9886,49.68,PAYMENT,2993,3,0,0,6,1,0
9887,128.99,DEBIT,626,3,0,0,11,1,0
9888,106.11,CASH_OUT,2511,1,0,0,22,0,1
9889,191.71,TRANSFER,2573,3,0,0,7,0,0
9890,48.46,PAYMENT,1589,2,1,0,15,1,0
9891,519.02,TRANSFER,921,3,0,0,8,0,0
9892,370.86,PAYMENT,2382,2,0,0,2,0,0
9893,103.22,DEBIT,285,8,0,1,22,0,0
9894,119.53,CASH_OUT,1445,4,0,0,16,0,0
9895,129.49,CASH_OUT,616,3,1,0,20,0,0
9896,68.15,TRANSFER,2699,4,0,0,14,0,0
9897,95.26,TRANSFER,1059,2,0,0,2,0,0
9898,113.26,PAYMENT,1605,2,0,0,11,1,0
9899,744.62,PAYMENT,878,4,0,0,13,0,0
9900,382.46,TRANSFER,1418,2,0,0,16,0,0
9901,377.91,PAYMENT,2734,1,0,0,3,0,0
9902,214.85,PAYMENT,1360,3,1,0,13,0,0
9903,48.55,TRANSFER,1055,1,1,0,0,0,0
9904,142.38,DEBIT,847,2,1,0,5,0,0
9905,391.7,DEBIT,2305,2,1,0,6,0,0
9906,42.17,PAYMENT,1252,1,1,0,10,1,0
9907,280.49,PAYMENT,1453,6,0,0,4,0,0
9908,1514.15,TRANSFER,112,1,0,0,23,0,1
9909,429.15,CASH_IN,2518,2,0,0,17,1,1
9910,610.35,DEBIT,1489,3,0,0,12,0,0
9911,184.63,CASH_IN,2788,4,0,0,16,0,0
9912,390.7,CASH_OUT,204,2,0,0,22,0,0
9913,72.4,PAYMENT,1598,2,0,0,12,1,0
9914,328.94,PAYMENT,413,3,0,0,19,1,1
9915,285.54,PAYMENT,437,6,0,0,22,0,0
9916,198.33,CASH_OUT,2269,4,0,0,13,0,0
9917,553.36,PAYMENT,1138,2,0,0,13,0,0
9918,86.59,CASH_OUT,2933,3,0,0,18,1,0
9919,123.09,CASH_OUT,2541,1,0,0,22,1,0
9920,163.28,PAYMENT,750,4,1,0,9,0,1
9921,53.01,DEBIT,2106,3,0,0,22,0,0
9922,186.22,TRANSFER,1101,6,0,0,15,1,0
9923,26.6,DEBIT,296,2,0,0,23,0,0
9924,422.82,DEBIT,2464,7,0,1,20,0,0
9925,155.5,PAYMENT,2759,4,0,0,7,0,0
9926,88.16,PAYMENT,1069,3,0,0,3,0,0
9927,64.43,PAYMENT,2526,1,1,0,21,0,0
9928,117.38,CASH_OUT,376,5,0,0,20,1,0
9929,295.38,TRANSFER,2364,1,1,0,5,0,0
9930,256.66,DEBIT,1592,6,0,0,10,2,0
9931,73.29,PAYMENT,406,2,0,0,2,0,0
9932,63.69,CASH_OUT,2499,3,0,0,3,0,0
9933,286.26,DEBIT,961,2,0,0,11,0,0
9934,72.07,CASH_OUT,1881,4,0,0,6,0,0
9935,157.58,PAYMENT,793,5,0,0,13,0,0
9936,167.96,TRANSFER,774,4,0,0,20,0,0
9937,202.77,PAYMENT,2296,3,0,0,19,0,0
9938,350.12,PAYMENT,86,2,0,1,21,0,0
9939,41.97,PAYMENT,716,3,0,0,4,0,0
9940,21.95,PAYMENT,143,4,0,0,1,0,1
9941,84.15,CASH_OUT,1783,1,0,0,21,0,0
9942,899.22,PAYMENT,2552,7,0,0,21,0,0
9943,1121.22,CASH_OUT,1872,1,0,1,7,0,1
9944,926.28,PAYMENT,2135,2,0,0,13,1,0
9945,122.37,PAYMENT,2381,2,0,0,10,0,0
9946,24.98,PAYMENT,1129,3,0,0,20,0,0
9947,14.25,PAYMENT,2380,1,1,0,5,0,0
9948,80.32,PAYMENT,2988,2,0,0,13,0,0
9949,121.74,CASH_OUT,1676,5,0,1,20,0,0
9950,544.91,DEBIT,1677,5,0,0,20,0,0
9951,353.47,PAYMENT,2811,5,1,1,6,0,0
9952,186.31,PAYMENT,2795,3,0,1,23,0,0
9953,60.96,PAYMENT,1529,3,0,0,15,0,0
9954,56.78,CASH_IN,2070,6,0,0,19,0,0
9955,191.35,CASH_OUT,2940,3,0,0,8,1,0
9956,297.99,CASH_OUT,31,5,0,0,4,0,1
9957,219.62,PAYMENT,1093,1,0,0,7,0,0
9958,52.74,PAYMENT,1101,0,0,0,9,0,0
9959,284.48,PAYMENT,2789,1,0,0,22,2,0
9960,227.22,CASH_IN,2018,3,0,0,15,0,0
9961,50.87,PAYMENT,2065,3,0,0,12,0,0
9962,67.74,CASH_OUT,2134,2,0,0,1,0,1
9963,295.45,TRANSFER,1761,1,0,0,2,0,0
9964,117.39,TRANSFER,2089,4,0,0,8,0,0
9965,727.16,PAYMENT,487,3,0,0,4,0,0
9966,244.97,CASH_OUT,720,1,1,1,12,1,1
9967,91.23,PAYMENT,570,3,0,0,7,0,0
9968,146.91,DEBIT,1850,4,0,0,7,2,0
9969,158.12,PAYMENT,2416,2,0,0,6,1,0
9970,71.64,PAYMENT,2836,0,0,0,0,1,0
9971,59.59,PAYMENT,285,1,0,0,12,0,0
9972,299.28,CASH_IN,1099,3,1,0,16,0,0
9973,345.6,PAYMENT,1073,3,0,0,9,0,0
9974,271.45,TRANSFER,1112,0,0,0,13,0,0
9975,675.41,PAYMENT,2317,4,0,0,9,0,0
9976,86.33,PAYMENT,405,2,0,0,6,0,1
9977,791.77,CASH_OUT,1089,3,0,0,23,1,1
9978,60.28,PAYMENT,1566,4,0,0,7,0,0
9979,53.91,CASH_OUT,2935,2,1,1,14,0,0
9980,25.53,CASH_OUT,416,4,0,0,22,0,0
9981,95.03,CASH_IN,841,3,0,0,18,1,0
9982,89.68,PAYMENT,212,1,0,0,13,0,0
9983,251.12,TRANSFER,2393,1,0,0,18,0,0
9984,189.41,DEBIT,1440,4,0,0,22,0,0
9985,45.02,CASH_OUT,2162,2,0,0,17,0,1
9986,100.21,PAYMENT,1500,4,0,0,11,0,0
9987,102.36,TRANSFER,1813,4,0,0,9,0,0
9988,25.13,DEBIT,2906,1,0,0,11,0,0
9989,55.65,TRANSFER,2889,5,0,0,1,0,0
9990,68.66,CASH_IN,977,1,0,0,18,0,0
9991,622.43,TRANSFER,1852,1,0,0,1,0,1
9992,179.73,PAYMENT,2917,1,0,0,16,0,0
9993,287.77,PAYMENT,2934,2,0,0,9,0,0
9994,33.16,PAYMENT,331,2,0,1,23,0,0
9995,489.91,PAYMENT,979,4,1,0,22,1,0
9996,545.17,CASH_IN,753,2,0,0,22,1,1
9997,20.12,CASH_OUT,2728,1,0,0,22,1,0
9998,73.31,CASH_OUT,2693,3,0,1,23,0,0
9999,243.66,CASH_OUT,1118,1,0,0,13,0,0
10000,282.7,PAYMENT,1522,0,1,1,9,0,1
10001,75.3,PAYMENT,2449,4,0,0,1,1,0
10002,109.34,DEBIT,2617,1,0,0,3,1,0
10003,81.66,TRANSFER,1647,4,0,0,9,0,0
10004,165.74,TRANSFER,1530,6,0,0,20,0,0
10005,491.36,DEBIT,1383,5,1,0,3,1,1
10006,68.65,PAYMENT,2086,1,0,0,23,0,0
10007,403.76,CASH_IN,2239,4,0,0,21,0,0
10008,67.92,CASH_IN,1457,5,0,0,18,1,1
10009,63.58,PAYMENT,2812,2,0,1,1,0,0
10010,336.5,PAYMENT,672,4,0,0,18,0,1
10011,373.13,DEBIT,2718,6,0,0,21,0,0
10012,347.72,TRANSFER,857,2,0,0,9,0,0
10013,39.81,PAYMENT,894,1,0,0,22,1,0
10014,93.13,TRANSFER,677,1,0,0,9,0,0
10015,337.98,CASH_OUT,943,6,0,0,22,1,0
10016,154.71,CASH_OUT,2174,3,1,0,9,0,1
10017,50.72,DEBIT,1971,2,0,0,12,0,0
10018,234.7,DEBIT,2567,6,0,0,7,1,0
10019,72.62,DEBIT,550,3,0,0,13,1,0
10020,892.94,PAYMENT,2355,0,0,0,4,0,0
10021,695.65,CASH_OUT,935,2,0,0,18,0,0
10022,271.54,PAYMENT,2579,2,0,0,3,0,0
10023,578.83,PAYMENT,1022,1,0,0,22,0,0
10024,158.35,CASH_IN,525,3,0,0,4,0,0
10025,319.08,TRANSFER,2400,2,0,0,10,0,0
10026,650.49,DEBIT,1262,2,0,0,19,1,0
10027,189.71,PAYMENT,2086,1,0,1,21,0,0
10028,114.99,CASH_IN,1356,6,0,0,20,0,0
10029,26.99,PAYMENT,1861,2,0,0,0,0,1
10030,136.57,PAYMENT,1407,5,0,0,4,1,0
10031,338.13,TRANSFER,1055,5,0,0,12,0,0
10032,382.08,PAYMENT,1528,5,0,0,22,0,0
10033,245.76,TRANSFER,2750,1,0,0,1,0,1
10034,86.38,DEBIT,2141,4,0,0,13,0,0
10035,20.56,CASH_OUT,1820,3,0,0,8,0,0
10036,90.45,PAYMENT,439,3,0,0,23,0,0
10037,109.47,PAYMENT,1684,3,0,0,17,0,0
10038,108.53,TRANSFER,1471,4,0,0,4,0,0
10039,275.49,TRANSFER,1756,4,0,0,12,0,0
10040,1081.04,CASH_OUT,1977,2,0,0,8,0,0
10041,167.93,PAYMENT,1779,3,0,0,20,0,0
10042,119.49,CASH_OUT,121,7,0,0,4,0,1
10043,114.52,PAYMENT,1131,3,1,0,17,1,1
10044,168.07,TRANSFER,1099,4,0,0,21,0,1
10045,64.83,CASH_OUT,1841,4,1,0,20,0,0
10046,167.37,PAYMENT,1985,0,0,0,19,0,0
10047,232.95,CASH_IN,2702,1,0,0,2,1,0
10048,183.04,CASH_OUT,2328,5,0,0,11,1,0
10049,234.52,CASH_OUT,1507,3,0,0,13,0,0
10050,229.01,TRANSFER,485,3,0,0,1,0,0
10051,25.23,DEBIT,970,1,0,0,21,0,0
10052,280.58,CASH_OUT,1303,0,0,0,16,0,0
10053,75.87,PAYMENT,2049,4,1,0,17,0,0
10054,49.61,PAYMENT,2849,3,0,0,5,1,0
10055,49.18,PAYMENT,2687,2,1,0,0,1,0
10056,228.96,PAYMENT,2033,3,1,0,8,0,0
10057,118.8,DEBIT,906,6,0,0,16,0,0
10058,27.61,TRANSFER,2784,5,0,0,17,0,0
10059,239.38,CASH_IN,2362,4,0,0,0,1,0
10060,35.18,PAYMENT,690,2,0,0,19,1,0
10061,170.69,TRANSFER,1863,1,0,0,14,1,1
10062,188.39,DEBIT,2552,2,0,0,23,0,0
10063,359.81,PAYMENT,2973,3,0,1,17,0,1
10064,881.55,TRANSFER,335,3,0,0,21,0,1
10065,37.91,DEBIT,886,1,0,0,8,0,0
10066,140.83,DEBIT,2971,3,0,0,3,0,1
10067,112.58,CASH_IN,2592,2,0,0,7,0,1
10068,229.01,CASH_IN,478,7,0,0,7,0,0
10069,184.13,CASH_OUT,2868,6,0,0,18,0,0
10070,104.32,PAYMENT,2952,3,0,0,7,0,0
10071,95.5,CASH_OUT,802,2,0,0,18,0,0
10072,48.6,DEBIT,2300,5,0,0,21,1,0
10073,398.56,TRANSFER,2880,4,0,0,16,1,0
10074,234.91,PAYMENT,2824,3,0,0,19,1,0
10075,371.58,TRANSFER,2654,2,0,0,22,0,0
10076,108.81,CASH_OUT,1260,2,0,0,23,0,0
10077,76.95,PAYMENT,2805,5,0,0,9,0,0
10078,50.49,CASH_OUT,1432,5,0,0,20,0,0
10079,212.49,TRANSFER,511,5,1,0,0,0,0
10080,52.47,CASH_OUT,2351,0,0,0,21,0,0
10081,942.62,PAYMENT,2358,4,0,0,15,1,0
10082,40.14,PAYMENT,987,2,0,0,2,0,0
10083,195.13,CASH_OUT,1190,3,0,0,1,1,1
10084,711.13,TRANSFER,1222,1,0,0,7,0,0
10085,270.18,PAYMENT,259,3,0,0,2,1,0
10086,176.92,PAYMENT,1547,3,0,0,6,0,0
10087,56.35,PAYMENT,2054,8,1,0,12,0,0
10088,37.27,TRANSFER,2271,5,1,0,13,0,0
10089,320.55,DEBIT,518,3,0,0,21,0,1
10090,669.24,CASH_OUT,1738,7,0,0,0,0,0
10091,95.69,CASH_IN,2001,2,0,0,3,1,1
10092,47.51,TRANSFER,1329,4,0,0,4,1,1
10093,12.7,TRANSFER,2966,2,1,0,5,2,1
10094,55.66,PAYMENT,1268,5,0,0,18,0,0
10095,132.47,CASH_OUT,2279,3,0,0,15,1,1
10096,734.45,TRANSFER,921,2,0,0,22,2,0
10097,290.94,CASH_OUT,2653,3,0,0,19,0,0
10098,201.36,TRANSFER,2749,4,0,0,4,0,1
10099,99.47,PAYMENT,1115,3,1,0,0,0,0
10100,82.83,PAYMENT,2197,3,0,0,0,0,0
10101,605.25,CASH_IN,2889,6,0,0,0,1,0
10102,181.41,PAYMENT,1210,4,1,0,4,1,1
10103,18.13,PAYMENT,1342,5,0,0,22,0,0
10104,75.68,DEBIT,1409,3,0,1,20,0,0
10105,62.91,CASH_OUT,1066,4,0,0,7,0,1
10106,85.95,PAYMENT,2895,3,0,0,6,1,0
10107,260.58,PAYMENT,1951,2,1,0,11,0,0
10108,133.29,PAYMENT,2489,4,0,0,3,1,1
10109,137.43,TRANSFER,1555,2,0,0,12,0,1
10110,551.96,CASH_OUT,1793,2,0,0,16,0,0
10111,73.96,PAYMENT,260,4,0,0,4,1,1
10112,957.38,CASH_IN,998,2,0,1,23,0,0
10113,75.85,PAYMENT,1631,3,0,1,17,0,0
10114,162.26,PAYMENT,2305,2,0,0,12,0,1
10115,112.03,DEBIT,459,5,1,0,0,1,0
10116,167.91,PAYMENT,174,5,0,0,10,1,0
10117,231.5,CASH_IN,2238,3,0,0,4,0,1
10118,229.03,CASH_OUT,2944,4,0,0,2,0,0
10119,69.89,PAYMENT,318,4,0,0,14,0,0
10120,48.28,TRANSFER,1405,3,1,0,20,0,1
10121,1813.79,TRANSFER,113,6,0,0,8,0,0
10122,91.47,DEBIT,563,7,0,1,17,0,0
10123,298.63,TRANSFER,2202,3,0,0,9,0,1
10124,29.74,TRANSFER,210,4,0,1,19,1,1
10125,112.21,PAYMENT,2507,5,0,0,21,0,0
10126,130.69,CASH_OUT,1097,4,0,0,10,0,0
10127,238.13,PAYMENT,2920,0,0,1,19,0,0
10128,9.75,PAYMENT,399,1,0,0,16,1,0
10129,175.24,DEBIT,959,5,0,1,9,0,0
10130,47.01,PAYMENT,448,3,0,0,6,0,1
10131,205.27,PAYMENT,993,1,0,1,2,0,0
10132,52.65,CASH_OUT,2854,1,0,0,6,0,0
10133,63.09,CASH_IN,1416,2,0,1,16,3,1
10134,112.89,PAYMENT,2870,1,0,0,1,1,0
10135,51.81,PAYMENT,2156,2,0,0,10,0,0
10136,92.25,PAYMENT,1572,2,0,0,13,0,0
10137,45.0,PAYMENT,1789,1,1,0,14,0,0
10138,23.73,CASH_OUT,1509,3,0,0,0,0,0
10139,410.74,TRANSFER,736,4,0,0,7,0,0
10140,40.61,CASH_OUT,2366,2,0,0,14,0,0
10141,124.13,TRANSFER,1006,4,0,0,3,0,0
10142,315.1,CASH_IN,990,4,0,0,17,0,0
10143,80.24,TRANSFER,901,4,0,0,1,0,1
10144,65.03,DEBIT,110,2,0,0,11,1,1
10145,186.09,TRANSFER,599,6,0,0,16,1,1
10146,453.93,CASH_OUT,2889,1,0,0,23,1,0
10147,46.09,TRANSFER,1686,7,0,0,18,0,0
10148,127.72,TRANSFER,2579,6,0,0,21,0,0
10149,26.25,CASH_IN,1101,3,0,0,18,0,0
10150,100.16,PAYMENT,1690,4,0,0,19,0,0
10151,153.58,TRANSFER,2742,1,0,0,17,0,0
10152,63.14,CASH_OUT,2486,4,0,0,2,1,0
10153,93.97,CASH_OUT,854,1,0,0,23,0,0
10154,36.3,TRANSFER,1898,3,1,0,5,0,0
10155,160.31,TRANSFER,2301,1,1,0,19,1,1
10156,426.53,PAYMENT,256,3,0,0,19,0,0
10157,49.54,DEBIT,1017,4,0,0,1,0,0
10158,79.63,PAYMENT,1417,4,1,0,17,0,0
10159,245.32,CASH_OUT,220,1,0,0,4,0,0
10160,498.74,PAYMENT,2839,4,0,0,19,1,0
10161,33.34,PAYMENT,2779,3,0,0,15,0,0
10162,125.36,PAYMENT,1053,4,0,0,19,0,0
10163,196.99,CASH_OUT,497,4,0,1,9,1,0
10164,134.01,PAYMENT,57,1,0,0,18,0,0
10165,12.47,PAYMENT,1768,2,0,1,4,0,1
10166,244.96,PAYMENT,2115,4,0,0,18,2,0
10167,678.13,PAYMENT,1162,3,0,0,17,1,0
10168,166.78,PAYMENT,1679,3,0,0,15,1,1
10169,52.93,PAYMENT,1186,1,0,0,3,0,1
10170,88.84,CASH_OUT,1393,6,0,0,17,0,0
10171,871.24,TRANSFER,1741,2,0,0,8,0,0
10172,368.69,TRANSFER,539,3,0,0,15,0,0
10173,281.47,DEBIT,192,3,0,0,7,1,0
10174,211.96,TRANSFER,333,1,0,0,8,0,0
10175,76.62,DEBIT,2824,5,0,0,2,0,0
10176,121.44,PAYMENT,811,3,0,0,14,1,1
10177,137.29,TRANSFER,83,2,0,0,1,0,0
10178,257.13,PAYMENT,1207,0,0,0,23,0,0
10179,671.1,TRANSFER,403,1,0,0,11,0,1
10180,454.11,TRANSFER,906,4,0,0,16,1,0
10181,35.9,PAYMENT,1480,2,1,0,12,0,1
10182,185.67,CASH_OUT,2827,4,0,0,20,0,0
10183,310.06,TRANSFER,1095,3,0,0,3,0,0
10184,275.58,PAYMENT,2805,3,0,0,11,0,1
10185,79.1,TRANSFER,2684,3,0,0,16,1,0
10186,2735.61,CASH_OUT,2895,1,0,0,16,0,1
10187,41.38,PAYMENT,2714,3,0,1,7,0,0
10188,50.24,PAYMENT,2419,0,0,0,23,2,1
10189,187.47,CASH_IN,2738,2,1,0,17,0,0
10190,1232.5,DEBIT,2239,2,0,0,4,0,1
10191,64.32,PAYMENT,69,2,0,0,3,0,1
10192,113.77,DEBIT,1684,3,0,0,10,0,0
10193,435.85,PAYMENT,1676,3,0,0,11,0,0
10194,145.79,DEBIT,827,3,0,0,12,1,0
10195,106.21,CASH_OUT,739,1,0,0,7,0,0
10196,261.29,CASH_IN,658,2,0,0,18,1,0
10197,194.91,CASH_OUT,1546,1,0,0,7,0,0
10198,415.9,PAYMENT,54,3,0,0,10,0,0
10199,539.95,PAYMENT,994,6,0,0,23,0,0
10200,201.74,TRANSFER,2144,6,0,0,17,0,0
10201,198.69,PAYMENT,2774,2,0,1,18,0,0
10202,183.85,TRANSFER,2380,0,0,0,14,1,0
10203,242.05,DEBIT,1048,0,0,0,13,0,0
10204,156.83,PAYMENT,507,1,0,0,1,0,0
10205,148.32,TRANSFER,134,1,0,0,8,0,0
10206,491.09,PAYMENT,2734,3,0,0,19,0,0
10207,675.95,CASH_OUT,1486,3,1,0,8,0,1
10208,32.87,PAYMENT,1674,1,0,0,5,2,1
10209,149.91,PAYMENT,1103,6,0,0,7,0,0
10210,74.54,CASH_IN,1265,4,0,1,11,0,0
10211,108.75,CASH_IN,631,0,0,0,7,2,0
10212,221.96,CASH_OUT,418,3,0,0,4,0,0
10213,289.87,CASH_OUT,1244,3,0,0,16,0,0
10214,132.67,TRANSFER,993,2,0,0,13,0,0
10215,21.9,CASH_OUT,458,4,1,0,7,0,1
10216,56.54,PAYMENT,2094,2,0,1,23,0,0
10217,363.76,PAYMENT,472,5,0,1,20,1,0
10218,9.58,PAYMENT,1046,1,0,1,9,0,0
